order_id,customer_id,order_date,order_status,channel,currency,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,promo_code,shipping_city,shipping_state,shipping_country,last_updated
O00000158,C002214,2025-03-01 17:48:00,Delivered,Mobile,INR,51080.00,3606.25,8545.28,0.00,56019.03,APP5,Toronto,Telangana,India,2025-03-06 21:48:00
O00000159,C001896,2024-03-05 16:22:00,Delivered,Web,INR,10438.00,1911.70,1534.73,0.00,10061.03,VIP15,Kolkata,Karnataka,India,2024-03-12 09:22:00
O00000160,C001344,10/25/2025 22:03,Delivered,Web,INR,136269.00,13345.75,22126.18,0.00,145049.43,APP5,Pune,Telangana,India,2025-10-30 21:03:00
O00000161,C003819,2025-04-21 20:58:00,Delivered,Marketplace,INR,850655.00,112264.85,132910.23,0.00,871300.38,NEW10,Bengaluru,Ontario,India,2025-05-01 14:58:00
O00000162,C004585,2026-05-16 13:14:00,Cancelled,Mobile,INR,116043.00,6399.75,19735.78,0.00,129379.03,APP5,London,Telangana,India,2026-05-21 18:14:00
O00000163,C001887,2024-02-02 21:17:00,Shipped,social-media,INR,338878.00,106093.50,41901.21,0.00,274685.71,VIP15,Toronto,Maharashtra,India,2024-02-07 17:17:00
O00000164,C001225,2026-02-27 13:59:00,Pending,Marketplace,INR,24666.00,6166.50,3329.91,0.00,21829.41,FESTIVE20,Hyderabad,Maharashtra,India,2026-02-28 08:59:00
O00000165,C003949,2024-07-28 09:56:00,Cancelled,Web,INR,39224.00,5883.60,6001.27,0.00,39341.67,APP5,Bengaluru,West Bengal,India,2024-08-03 05:56:00
O00000166,C900166,2025-12-30 04:45:00,Delivered,Web,INR,129740.00,21707.40,19445.87,0.00,127478.47,VIP15,London,Kerala,India,2026-01-06 17:45:00
O00000167,C001123,2025-06-18 07:56:00,Delivered,Marketplace,INR,377769.00,110720.95,48068.65,0.00,315116.70,NEW10,Seattle,England,India,2025-06-21 13:56:00
O00000168,C001095,2024-05-22 09:10:00,Delivered,Store,INR,11338.00,1702.60,1734.37,0.00,11369.77,NEW10,Mumbai,Maharashtra,India,2024-05-31 10:10:00
O00000169,C005004,2024-10-31 09:34:00,Cancelled,Mobile,INR,67176.00,2440.50,11652.39,0.00,76387.89,,Kolkata,Washington,India,2024-11-05 21:34:00
O00000170,C001162,07/02/2025 11:29,Delivered,Marketplace,INR,149604.00,36432.50,20370.87,0.00,133542.37,FESTIVE20,Chennai,Maharashtra,India,2025-07-02 15:29:00
O00000171,C000083,2026-06-16 23:24:00,complete,Store,INR,329581.00,32958.10,53392.12,0.00,350015.02,NEW10,London,Karnataka,India,2026-06-18 23:24:00
O00000172,C000555,2024-03-11 02:38:00,Processing,Web,INR,99015.00,21025.05,14038.19,0.00,92028.14,VIP15,Pune,Washington,India,2024-03-15 07:38:00
O00000173,C000197,2026-03-30 09:15:00,Cancelled,Store,INR,251983.00,12599.15,43089.09,0.00,282472.94,APP5,Hyderabad,Texas,India,2026-04-08 07:15:00
O00000174,C000030,2025-08-17 01:00:00,Delivered,Web,INR,150872.00,15887.85,24297.15,0.00,159281.30,,Seattle,Washington,India,2025-08-19 20:00:00
O00000175,C004062,2024-05-03 21:56:00,Delivered,Store,INR,11834.00,2958.50,1597.59,0.00,10473.09,VIP15,Kolkata,England,United States,2024-05-08 20:56:00
O00000176,C000760,2024-11-25 08:06:00,Delivered,Store,INR,270655.00,13532.75,46282.00,0.00,303404.25,APP5,Pune,Ontario,India,2024-12-03 12:06:00
O00000177,C001956,2025-12-23 18:12:00,Delivered,Marketplace,INR,82632.00,0.00,14873.76,0.00,97505.76,,Kolkata,Tamil Nadu,India,2025-12-30 09:12:00
O00000178,C002500,2025-02-18 23:19:00,Processing,Mobile,INR,23668.00,5917.00,3195.18,0.00,20946.18,NEW10,Delhi,Maharashtra,United States,2025-02-19 16:19:00
O00000179,C000562,2024-09-17 17:43:00,Returned,Mobile,INR,366195.00,43195.50,58139.91,0.00,381139.41,APP5,Hyderabad,Texas,United Kingdom,2024-09-21 20:43:00
O00000180,C005554,12/29/2025 03:32,Shipped,Web,INR,2508.00,125.40,428.87,0.00,2811.47,APP5,Kolkata,Delhi,India,2026-01-04 12:32:00
O00000181,C004773,2025-08-31 15:12:00,Delivered,Store,BTC,510177.00,117889.50,70611.75,0.00,462899.25,FESTIVE20,Kolkata,Kerala,United States,2025-09-02 16:12:00
O00000182,C002859,2024-12-03 18:33:00,Delivered,Mobile,INR,362936.00,263.20,65281.10,0.00,427953.90,,Kolkata,Maharashtra,India,2024-12-04 08:33:00
O00000183,C003877,2025-09-21 13:00:00,Delivered,Store,INR,548615.00,118100.45,77492.62,0.00,508007.17,VIP15,Seattle,England,India,2025-09-29 14:00:00
O00000184,C000578,2026-06-20 09:59:00,Delivered,Marketplace,INR,316447.00,66253.30,45034.87,0.00,295228.57,NEW10,Austin,Tamil Nadu,India,2026-06-26 21:59:00
O00000185,C005362,2024-08-22 05:36:00,Shipped,Marketplace,INR,200122.00,49140.10,27176.74,0.00,178158.64,VIP15,Austin,Delhi,United Kingdom,2024-08-28 14:36:00
O00000186,C004078,2024-12-28 10:21:00,Processing,store,INR,130106.00,14456.30,20816.95,0.00,136466.65,NEW10,Bengaluru,England,United States,2024-12-30 07:21:00
O00000187,C001162,2026/04/18 09:43:00,Placed,Marketplace,INR,468246.00,0.00,84284.28,0.00,552530.28,,London,Maharashtra,United States,2026-04-27 20:43:00
O00000188,C004530,2024-02-06 00:24:00,Cancelled,Marketplace,INR,261160.00,56065.20,36917.06,0.00,242011.86,VIP15,Austin,Texas,India,2024-02-08 02:24:00
O00000189,C000358,2024-12-04 20:04:00,Shipped,Marketplace,INR,393108.00,112389.90,50529.26,0.00,331247.36,FESTIVE20,Kochi,Kerala,India,2024-12-12 05:04:00
O00000190,C005387,10/08/2024 15:42,complete,Store,INR,14953.00,1823.85,2363.25,0.00,15492.40,APP5,Hyderabad,Delhi,India,2024-10-10 14:42:00
O00000191,C001760,2025-03-08 23:44:00,Cancelled,Marketplace,INR,not_available,17744.70,28746.41,0.00,188448.71,NEW10,Delhi,Tamil Nadu,India,2025-03-15 00:44:00
O00000192,C005613,2025-01-10 01:43:00,Shipped,Marketplace,INR,10254.00,2050.80,1476.58,0.00,9679.78,APP5,Kolkata,Kerala,United States,2025-01-10 23:43:00
O00000193,C005173,2026-01-04 22:27:00,Delivered,Store,INR,178869.00,19024.10,28772.08,0.00,188616.98,NEW10,Chennai,Washington,India,2026-01-11 20:27:00
O00000194,C000413,2025-07-07 07:59:00,Cancelled,Marketplace,INR,352814.00,59377.80,52818.52,0.00,346254.72,NEW10,London,West Bengal,India,2025-07-10 07:59:00
O00000195,C000967,2026-03-18 21:09:00,Delivered,Store,INR,17500.00,875.00,2992.50,0.00,19617.50,,Kolkata,Ontario,India,2026-03-26 16:09:00
O00000196,C001417,2025-01-26 02:35:00,Delivered,Mobile,INR,343265.00,85816.25,46340.78,0.00,303789.53,APP5,Hyderabad,Telangana,India,2025-02-02 14:35:00
O00000197,C001705,2026-05-19 23:30:00,Returned,Store,INR,333350.00,-50.00,57002.85,0.00,373685.35,APP5,Mumbai,West Bengal,India,2026-05-24 13:30:00
O00000198,C004172,2024-07-04 01:10:00,Cancelled,Marketplace,INR,45117.00,17811.20,4915.04,0.00,32220.84,FESTIVE20,Mumbai,Washington,United States,2024-07-09 14:10:00
O00000199,C001787,2025-09-05 07:51:00,Delivered,Web,EUR,290602.00,67816.10,40101.46,0.00,262887.36,VIP15,Austin,Karnataka,India,2025-09-15 01:51:00
O00000200,C005333,04/21/2025 18:59,Shipped,Web,INR,133293.00,6664.65,22793.10,0.00,149421.45,APP5,Seattle,England,India,2025-04-30 03:59:00
O00000201,C002853,2025-10-13 10:36:00,Shipped,Mobile,INR,149014.00,34730.90,20570.96,0.00,134854.06,VIP15,Delhi,Washington,United States,2025-10-21 18:36:00
O00000202,C000022,2024-05-05 07:42:00,Processing,Marketplace,INR,4736.00,473.60,767.23,0.00,5029.63,,Pune,Tamil Nadu,India,2024-05-12 14:42:00
O00000203,C002058,2024-06-25 23:25:00,Delivered,Web,INR,31516.00,7530.85,4317.33,0.00,28302.48,FESTIVE20,Delhi,Tamil Nadu,India,2024-07-04 13:25:00
O00000204,C004278,2024/10/07 22:21:00,Shipped,Store,EUR,219198.00,32879.70,33537.29,0.00,219855.59,NEW10,Seattle,Maharashtra,United Kingdom,2024-10-11 15:21:00
O00000205,C004815,2024-03-07 08:00:00,Cancelled,Marketplace,INR,10439.00,2609.75,1409.26,0.00,9238.51,APP5,Bengaluru,Maharashtra,India,2024-03-08 08:00:00
O00000206,C002642,2024-02-13 07:03:00,Placed,Store,INR,176010.00,857.60,31527.43,0.00,206679.83,,Hyderabad,Delhi,India,2024-02-14 00:03:00
O00000207,C004186,2026-05-05 03:19:00,Processing,Web,INR,165624.00,37677.20,23030.42,0.00,150977.22,APP5,London,Karnataka,India,2026-05-12 20:19:00
O00000208,C005038,2024-04-27 10:49:00,Processing,Web,INR,3696.00,765.90,527.42,0.00,3457.52,NEW10,Seattle,Washington,India,2024-04-28 03:49:00
O00000209,C003132,2024-11-01 17:40:00,Processing,Web,INR,158402.00,23760.30,24235.51,0.00,158877.21,VIP15,Toronto,West Bengal,India,2024-11-06 14:40:00
O00000210,C004132,12/01/2025 02:13,Processing,Store,INR,429903.00,51591.30,68096.11,0.00,446407.81,NEW10,Toronto,Delhi,United States,2025-12-06 17:13:00
O00000211,C001375,2025-06-01 01:30:00,Delivered,Marketplace,INR,206448.00,72256.80,18%,0.00,158345.62,FESTIVE20,Seattle,Telangana,United States,2025-06-04 00:30:00
O00000212,C003516,2025-04-09 15:07:00,Processing,Store,INR,27616.00,2512.40,4518.65,0.00,29622.25,APP5,Hyderabad,Maharashtra,India,2025-04-18 20:07:00
O00000213,C004049,2024-01-15 05:28:00,Delivered,Mobile,INR,3688.00,737.60,531.07,0.00,3481.47,NEW10,Hyderabad,Texas,United Kingdom,2024-01-18 18:28:00
O00000214,C005202,2024-03-05 03:44:00,Pending,Mobile,INR,473844.00,56422.00,75135.96,0.00,492557.96,,Delhi,England,United States,2024-03-10 13:44:00
O00000215,C002683,2025-05-03 10:40:00,Delivered,Marketplace,INR,187695.00,62935.05,22456.79,0.00,147216.74,VIP15,Chennai,West Bengal,India,2025-05-06 23:40:00
O00000216,C003586,2025-03-10 00:50:00,Shipped,Marketplace,INR,219607.00,43609.55,31679.54,0.00,207676.99,VIP15,Kolkata,Washington,India,2025-03-12 03:50:00
O00000217,C001161,2026-06-24 18:51:00,Delivered,web,INR,273361.00,62584.60,37939.75,0.00,248716.15,APP5,Hyderabad,Washington,India,2026-06-26 03:51:00
O00000218,C002327,2024-10-17 04:38:00,Processing,Marketplace,INR,115688.00,5784.40,19782.65,0.00,129686.25,APP5,Kolkata,Delhi,India,2024-10-19 13:38:00
O00000219,C005330,2026-01-31 15:04:00,Delivered,Mobile,INR,96586.00,19608.40,13855.97,0.00,90833.57,FESTIVE20,Hyderabad,Telangana,India,2026-02-05 00:04:00
O00000220,C001113,01/01/2026 20:55,Delivered,Mobile,INR,42588.00,2129.40,7282.55,0.00,47741.15,APP5,Seattle,Kerala,India,2026-01-07 11:55:00
O00000221,C001348,2026/03/08 09:54:00,Cancelled,Marketplace,INR,825.00,123.75,126.22,79.00,906.47,NEW10,Kochi,Karnataka,United Kingdom,2026-03-11 13:54:00
O00000222,C001769,2025-08-24 05:43:00,Shipped,Store,INR,84683.00,4234.15,14480.79,0.00,94929.64,APP5,Kolkata,Karnataka,United States,2025-08-27 02:43:00
O00000223,C003006,2024-10-13 09:47:00,Delivered,Store,INR,380600.00,108837.60,48917.23,-10.00,320679.63,FESTIVE20,London,Ontario,India,2024-10-20 05:47:00
O00000224,C004386,2025-04-26 03:27:00,Processing,Web,EUR,12669.00,2533.80,1824.34,0.00,11959.54,FESTIVE20,Pune,Maharashtra,India,2025-05-02 21:27:00
O00000225,C000875,2025-03-16 02:50:00,Shipped,Web,INR,470586.00,47058.60,76234.93,0.00,499762.33,NEW10,London,Tamil Nadu,India,2025-03-21 16:50:00
O00000226,C005026,2025-04-11 00:10:00,Placed,Store,INR,745849.00,154817.10,106385.74,0.00,697417.64,VIP15,Toronto,Karnataka,India,2025-04-13 09:10:00
O00000227,C002302,2024-06-08 18:23:00,Shipped,Mobile,INR,747205.00,93998.85,117577.11,0.00,770906.71,,Kolkata,West Bengal,United Kingdom,2024-06-12 04:23:00
O00000228,C000410,2024-09-11 12:55:00,Cancelled,Marketplace,INR,254260.00,70388.95,33096.79,0.00,216967.84,NEW10,Toronto,Maharashtra,India,2024-09-18 23:55:00
O00000229,C000379,2025-12-14 23:37:00,Shipped,Web,INR,151157.00,25624.00,22595.94,0.00,148128.94,NEW10,Chennai,Maharashtra,United States,2025-12-24 10:37:00
O00000230,C004935,06/16/2026 11:36,Processing,Store,INR,234481.00,55766.65,32168.58,0.00,210882.93,APP5,Kochi,England,India,2026-06-25 01:36:00
O00000231,C005852,2025-09-09 20:00:00,Placed,Store,INR,23623.00,7372.90,2925.02,0.00,19175.12,FESTIVE20,Mumbai,Maharashtra,United Kingdom,2025-09-12 07:00:00
O00000232,C003613,2025-04-15 02:36:00,Delivered,Web,INR,353345.00,90576.10,47298.40,0.00,310067.30,VIP15,Mumbai,Delhi,United States,2025-04-17 16:36:00
O00000233,C000617,2024-01-10 07:00:00,Delivered,Mobile,INR,332058.00,96224.50,42450.03,0.00,278283.53,VIP15,Hyderabad,Maharashtra,United Kingdom,2024-01-15 19:00:00
O00000234,C005666,2024-02-02 07:54:00,Pending,Marketplace,INR,273032.00,27303.20,44231.18,0.00,289959.98,NEW10,Kolkata,Delhi,India,2024-02-08 12:54:00
O00000235,C001040,2025-10-25 10:45:00,Delivered,Marketplace,INR,97734.00,13115.75,15231.28,0.00,99849.53,NEW10,Kolkata,Tamil Nadu,India,2025-10-31 00:45:00
O00000236,C001039,2026-06-16 00:04:00,Delivered,Mobile,INR,495122.00,131811.00,65395.98,0.00,428706.98,FESTIVE20,Mumbai,England,United States,2026-06-23 01:04:00
O00000237,C001042,2024-06-12 19:11:00,Delivered,Store,INR,284247.00,33322.30,45166.45,0.00,296091.15,APP5,Hyderabad,Washington,India,2024-06-20 10:11:00
O00000238,C002248,2024/02/06 06:14:00,Delivered,Store,INR,15376.00,3075.20,2214.14,0.00,14514.94,FESTIVE20,Mumbai,Tamil Nadu,United States,2024-02-10 03:14:00
O00000239,,2024-02-23 13:22:00,Delivered,Marketplace,INR,382629.00,73163.95,55703.71,0.00,365168.76,VIP15,Bengaluru,Karnataka,India,2024-02-25 02:22:00
O00000240,C001092,02/04/2024 09:43,Processing,Web,INR,5298.00,821.30,805.81,0.00,5282.51,VIP15,Seattle,Telangana,India,2024-02-05 12:43:00
O00000241,C000048,2025-04-24 00:41:00,Delivered,Web,INR,221161.00,0.00,39808.98,0.00,260969.98,,Seattle,Maharashtra,United Kingdom,2025-05-03 07:41:00
O00000242,C005329,2025-03-09 14:34:00,Placed,Web,INR,1002.00,150.30,153.31,79.00,1084.01,,Toronto,Delhi,United States,2025-03-18 06:34:00
O00000243,C003109,2026-05-10 22:10:00,Delivered,Mobile,INR,93228.00,8060.40,15330.17,0.00,100497.77,,Toronto,Karnataka,India,2026-05-15 16:10:00
O00000244,C003877,2024-07-07 15:16:00,Delivered,Mobile,INR,499385.00,47116.25,81408.38,0.00,533677.13,,Toronto,Ontario,United Kingdom,2024-07-12 10:16:00
O00000245,C000852,2024-11-19 05:59:00,Shipped,Web,USD,158044.00,10120.70,26626.19,0.00,174549.49,APP5,Mumbai,Delhi,United States,2024-11-19 22:59:00
O00000246,C000923,2025-02-04 00:09:00,Delivered,Marketplace,INR,513087.00,52210.50,82957.77,0.00,543834.27,NEW10,Mumbai,Washington,India,2025-02-08 19:09:00
O00000247,C005034,2024-01-30 20:39:00,complete,Marketplace,INR,77778.00,11322.70,11961.95,0.00,78417.25,APP5,Chennai,Telangana,India,2024-02-04 04:39:00
O00000248,C003568,2024-12-16 16:48:00,Delivered,store,INR,85533.00,4276.65,14626.14,0.00,95882.49,APP5,Toronto,Tamil Nadu,India,2024-12-23 00:48:00
O00000249,C900249,2025-08-24 17:24:00,Placed,Marketplace,INR,218650.00,49712.80,30408.70,0.00,199345.90,FESTIVE20,Bengaluru,Maharashtra,India,2025-09-01 05:24:00
O00000250,C001731,05/16/2024 14:59,Processing,Marketplace,INR,27397.00,4657.65,4093.08,0.00,26832.43,APP5,Toronto,Maharashtra,United Kingdom,2024-05-19 16:59:00
BADORDER251,C005640,2025-05-19 05:50:00,Placed,Marketplace,INR,345587.00,17279.35,59095.38,0.00,387403.03,APP5,London,West Bengal,United States,2025-05-27 02:50:00
O00000252,C001554,2024-02-26 23:48:00,Delivered,Web,INR,775334.00,217951.70,100328.81,0.00,657711.11,VIP15,Hyderabad,Washington,India,2024-03-03 17:48:00
O00000253,C002948,2024-08-05 07:30:00,Processing,Store,INR,247.00,86.45,28.90,79.00,268.45,VIP15,Chennai,England,India,2024-08-07 05:30:00
O00000254,C000955,2026-01-23 13:36:00,Cancelled,Web,INR,221097.00,22109.70,35817.71,0.00,234805.01,NEW10,Bengaluru,West Bengal,India,2026-01-25 04:36:00
O00000255,C002808,2024/09/01 21:39:00,Delivered,Mobile,INR,459838.00,100460.90,64687.88,0.00,424064.98,FESTIVE20,Bengaluru,Maharashtra,United Kingdom,2024-09-04 00:39:00
O00000256,C002824,2025-06-17 11:09:00,Delivered,Store,INR,24514.00,348.90,4349.72,0.00,28514.82,,Seattle,Ontario,United Kingdom,2025-06-24 05:09:00
O00000257,C000190,2025-05-18 18:50:00,Shipped,Marketplace,INR,322768.00,72063.05,45126.89,0.00,295831.84,FESTIVE20,Hyderabad,England,India,2025-05-26 05:50:00
O00000258,C004470,2025-04-24 22:07:00,Placed,Web,INR,612002.00,160059.40,81349.67,0.00,533292.27,VIP15,Toronto,Ontario,India,2025-04-30 17:07:00
O00000259,C005516,2025-04-30 04:52:00,Delivered,Store,INR,39278.00,2264.00,6662.52,0.00,43676.52,,Toronto,Ontario,India,2025-05-07 12:52:00
O00000260,C005015,03/04/2024 01:47,Delivered,Mobile,INR,15469.00,2602.80,2315.92,0.00,15182.12,,Bengaluru,Washington,India,2024-03-06 22:47:00
O00000261,C004429,2025-12-10 23:37:00,Delivered,Web,INR,54400.00,5886.00,8732.52,0.00,57246.52,APP5,Austin,England,India,2025-12-11 00:37:00
O00000262,C005252,2026-01-15 14:45:00,Pending,Web,INR,863450.00,205438.40,118442.09,0.00,776453.69,FESTIVE20,Chennai,Texas,United Kingdom,2026-01-24 00:45:00
O00000263,C003789,2024-07-31 23:59:00,Shipped,Web,INR,205036.00,62133.00,25722.54,0.00,168625.54,VIP15,Austin,Tamil Nadu,India,invalid_timestamp
O00000264,C002559,2025-10-24 08:13:00,Cancelled,Mobile,INR,253091.00,25472.00,40971.42,0.00,268590.42,NEW10,Toronto,Ontario,India,2025-11-01 23:13:00
O00000265,C005809,2024-08-01 05:24:00,Delivered,Marketplace,USD,187200.00,9360.00,32011.20,0.00,209851.20,APP5,Bengaluru,Karnataka,India,2024-08-10 00:24:00
O00000266,C002180,2025-11-22 11:12:00,Placed,Web,INR,142510.00,29908.10,20268.34,0.00,132870.24,FESTIVE20,Bengaluru,Tamil Nadu,India,2025-11-27 02:12:00
O00000267,C003246,2026-04-11 22:52:00,Cancelled,Marketplace,INR,85406.00,13182.30,13000.27,0.00,85223.97,VIP15,Delhi,England,India,2026-04-21 02:52:00
O00000268,C004778,2026-06-13 03:33:00,Processing,Marketplace,INR,502390.00,34250.70,84265.07,0.00,552404.37,,Bengaluru,Tamil Nadu,India,2026-06-22 18:33:00
O00000269,C004886,2024-08-04 02:12:00,Pending,Store,INR,4712.00,471.20,763.34,0.00,5004.14,NEW10,Hyderabad,Texas,United Kingdom,2024-08-13 21:12:00
O00000270,C002789,04/24/2025 16:08,Delivered,Web,INR,416954.00,30753.20,69516.14,0.00,455716.94,,Austin,Maharashtra,India,2025-04-29 01:08:00
O00000271,C000385,2026-01-04 05:31:00,Delivered,Mobile,INR,410102.00,138144.40,48952.37,0.00,320909.97,FESTIVE20,London,England,United States,2026-01-06 21:31:00
O00000272,C004203,2024/12/04 03:18:00,Delivered,Store,INR,9105.00,1365.75,1393.06,0.00,9132.31,VIP15,Pune,Maharashtra,India,2024-12-11 00:18:00
O00000273,C000341,2025-02-11 15:46:00,Delivered,Web,INR,15330.00,2299.50,2345.49,0.00,15375.99,APP5,Pune,Telangana,India,2025-02-20 05:46:00
O00000274,C001033,2025-13-40,Delivered,Web,INR,151284.00,27251.70,22325.81,0.00,146358.11,APP5,Kolkata,Washington,India,2026-05-15 18:54:00
O00000275,C000774,2026-06-19 06:12:00,Processing,Web,INR,288026.00,47235.55,43342.28,0.00,284132.73,APP5,London,Washington,United States,2026-06-27 12:12:00
O00000276,C001766,2026-01-16 01:57:00,Shipped,Web,INR,69975.00,6997.50,11335.95,0.00,74313.45,NEW10,Austin,Telangana,India,2026-01-18 03:57:00
O00000277,C004976,2024-08-21 15:14:00,Returned,Mobile,INR,168598.00,18239.80,27064.48,0.00,177422.68,,Mumbai,Karnataka,India,2024-08-27 14:14:00
O00000278,C003949,2024-07-23 08:47:00,Delivered,Web,INR,623261.00,62435.00,100948.68,0.00,661774.68,,London,Telangana,India,2024-07-25 08:47:00
O00000279,C005549,2024-10-28 14:21:00,Processing,store,INR,290177.00,43146.70,44465.45,0.00,291495.75,NEW10,London,Tamil Nadu,India,2024-11-06 00:21:00
O00000280,C004695,08/12/2025 08:50,Delivered,Web,INR,757477.00,146737.00,109933.20,0.00,720673.20,VIP15,Mumbai,Delhi,India,2025-08-15 07:50:00
O00000281,C003654,2024-11-16 04:18:00,Delivered,Marketplace,INR,76850.00,15704.00,11006.28,0.00,72152.28,FESTIVE20,Pune,Ontario,India,2024-11-22 16:18:00
O00000282,C001411,2024-11-06 15:46:00,Delivered,Mobile,INR,256068.00,55110.20,36172.40,0.00,237130.20,FESTIVE20,Delhi,Telangana,India,2024-11-07 21:46:00
O00000283,C004576,2026-05-07 11:09:00,Delivered,Store,INR,541446.00,90063.80,81248.80,0.00,532631.00,NEW10,Pune,Telangana,United States,2026-05-12 11:09:00
O00000284,C003148,2024-05-18 05:54:00,Delivered,Store,INR,85218.00,17043.60,12271.39,0.00,80445.79,FESTIVE20,Mumbai,Ontario,India,2024-05-27 18:54:00
O00000285,C005026,2025-08-04 02:44:00,Cancelled,Mobile,INR,295279.00,29861.35,47775.18,0.00,313192.83,NEW10,Austin,West Bengal,India,2025-08-09 12:44:00
O00000286,C002625,2024-10-23 22:03:00,Processing,Store,INR,129873.00,30470.80,17892.40,0.00,117294.60,APP5,Bengaluru,Washington,India,2024-10-25 15:03:00
O00000287,C004411,2024-01-30 18:55:00,Delivered,Web,INR,143920.00,23613.20,21655.22,0.00,141962.02,VIP15,Hyderabad,West Bengal,India,2024-02-02 00:55:00
O00000288,C000969,2024-08-23 05:06:00,Delivered,Mobile,INR,327399.00,81902.85,44189.31,0.00,289685.46,VIP15,Kochi,Ontario,India,2024-08-30 15:06:00
O00000289,C000023,2024/01/04 14:26:00,Shipped,Marketplace,INR,149930.00,35795.40,20544.23,0.00,134678.83,VIP15,Delhi,Maharashtra,United States,2024-01-12 05:26:00
O00000290,C004891,09/20/2024 06:22,Delivered,Mobile,INR,332648.00,88549.70,43937.69,0.00,288035.99,FESTIVE20,Hyderabad,Delhi,India,2024-09-27 08:22:00
O00000291,C004107,2026-04-15 19:44:00,Shipped,Mobile,INR,23465.00,4693.00,3378.96,0.00,22150.96,FESTIVE20,Hyderabad,Ontario,India,2026-04-21 04:44:00
O00000292,C004902,2026-02-24 07:15:00,Delivered,Web,INR,184991.00,45987.75,25020.58,0.00,164023.83,NEW10,Austin,Karnataka,India,2026-03-03 08:15:00
O00000293,C001234,2025-06-04 03:15:00,Delivered,Web,INR,192868.00,44693.40,26671.43,0.00,174846.03,NEW10,Hyderabad,Maharashtra,United States,2025-06-04 04:15:00
O00000294,C001602,2024-01-21 14:08:00,Delivered,Store,INR,133540.00,21736.30,20124.67,0.00,131928.37,NEW10,Austin,Karnataka,India,2024-01-28 11:08:00
O00000295,C001432,2024-12-28 17:29:00,Delivered,Marketplace,INR,3138.00,627.60,451.87,0.00,2962.27,,Kochi,Kerala,India,2025-01-07 14:29:00
O00000296,C000732,2025-06-19 23:20:00,Delivered,Marketplace,INR,22085.00,5260.95,3028.33,0.00,19852.38,FESTIVE20,Kolkata,Ontario,India,2025-06-28 17:20:00
O00000297,C004580,2024-11-24 21:14:00,Delivered,Marketplace,INR,97113.00,2107.20,17101.04,0.00,112106.84,,Kochi,Washington,India,2024-11-26 09:14:00
O00000298,C003500,2026-06-18 21:23:00,UNKNOWN,Web,INR,1092.00,54.60,186.73,0.00,1224.13,APP5,Austin,Karnataka,India,2026-06-20 15:23:00
