product_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,supplier_id,product_rating,created_date,is_active
P00913,Apex Bags Model 913,Fashion,Bags,Apex,-250.00,32148.57,592,S0007,3.2,2024-05-07,N
P00914,Orbit Outdoor Model 914,Sports,Outdoor,Orbit,71819.00,49660.30,50,S0051,3.8,2025-06-30,Yes
P00915,Nova Outdoor Model 915,Sports,Outdoor,Nova,51679.00,40779.63,433,S0062,3.7,2022-08-18,Y
P00916,PrimeFit Furniture Model 916,Home,Furniture,PrimeFit,51086.00,36323.73,106,S0070,4.5,2025-10-07,Y
P00917,Apex Audio Model 917,Electronics,Audio,Apex,36204.00,19035.06,680,S0015,3.4,2024-05-23,N
P00918,Zenith Men Model 918,Fashion,Men,Zenith,66568.00,48670.08,375,S0041,4.1,2023-07-07,Yes
P00919,Pixel Cameras Model 919,Electronics,Cameras,Pixel,10416.00,6205.14,360,S0069,5.0,2022-02-19,false
P00920,UrbanCo Yoga Model 920,Sports,Yoga,UrbanCo,45668.00,34102.09,482,S0050,2.6,2024-03-30,false
P00921,Apex Beverages Model 921,Grocery,Beverages,Apex,2856.00,2098.39,185,S0009,3.8,2023-02-23,false
P00922,GlowCare Footwear Model 922,Fashion,Footwear,GlowCare,36574.00,19946.48,335,S0035,3.0,2023-09-29,No
P00923,Nova Skin Care Model 923,,Skin Care,Nova,3229.00,1549.57,308,S0070,2.7,2023-07-21,true
P00924,PrimeFit Accessories Model 924,Electronics,Accessories,PrimeFit,28733.00,21828.64,850,S0097,3.6,2022-08-28,1
P00925,GlowCare Technology Model 925,Books,Technology,GlowCare,330.00,250.41,770,S0087,4.1,2021-05-26,0
P00926,Apex Fitness Model 926,Sports,Fitness,Apex,34651.00,19251.83,552,S0065,4.6,2023-01-06,Yes
P00927,Zenith Mobiles Model 927,Electronics,Mobiles,Zenith,7597.00,4751.05,111,S0027,4.2,2025-05-10,No
P00928,Zenith Household Model 928,Grocery,Household,Zenith,1178.00,821.50,374,S0015,2.7,2025-10-11,Yes
P00929,BookNest Women Model 929,Fashion,Women,BookNest,30928.00,18130.59,832,S0069,4.5,2021-02-08,0
P00930,GreenLeaf Personal Care Model 930,Beauty,Personal Care,GreenLeaf,4137.00,2376.67,29,S0082,2.8,2025-03-26,1
P00931,UrbanCo Cameras Model 931,Electronics,Cameras,UrbanCo,35816.00,25457.59,759,S0100,4.5,2021-05-02,false
P00932,PrimeFit Team Sports Model 932,Sports,Team Sports,PrimeFit,68435.00,34129.93,462,S0091,3.2,2021-12-04,Yes
P00933,GlowCare Beverages Model 933,Grocery,Beverages,GlowCare,2751.00,1460.12,317,S0006,4.2,2024-09-15,true
P00934,GlowCare Education Model 934,Books,Education,GlowCare,2357.00,1420.09,677,S0093,2.6,2024-11-29,Yes
P00935,HomeCraft Mobiles Model 935,Electronics,Mobiles,HomeCraft,75174.00,40149.85,697,S0004,5.0,2021-09-16,Y
P00936,UrbanCo Decor Model 936,Home,Decor,UrbanCo,68233.00,40966.87,555,S0094,4.5,2024-07-10,No
P00937,Apex Outdoor Model 937,Sports,Outdoor,Apex,8879.00,6119.32,862,S0051,2.8,2025-07-18,1
P00938,GreenLeaf Personal Care Model 938,Beauty,Personal Care,GreenLeaf,694.00,357.15,-5,S0051,4.0,2021-11-27,Y
P00939,BookNest Makeup Model 939,Beauty,Makeup,BookNest,4527.00,3598.03,427,S0099,3.9,2021-05-31,0
P00940,Nova Yoga Model 940,Sports,Yoga,Nova,38918.00,29558.37,147,S0015,2.6,2021-05-22,0
P00941,Zenith Staples Model 941,Grocery,Staples,Zenith,2436.00,1752.13,95,S0085,4.4,2025-07-03,N
P00942,BookNest Decor Model 942,Home,Decor,BookNest,68816.00,41021.22,900,S0093,4.0,2022-06-08,0
P00943,Zenith Snacks Model 943,Grocery,Snacks,Zenith,4787.00,2660.69,584,S0025,4.8,2022-09-30,true
P00944,BookNest Fitness Model 944,Sports,Fitness,BookNest,FREE,53242.03,880,S0045,3.3,2024-02-28,Y
P00945,Nova Appliances Model 945,Home,Appliances,Nova,3635.00,2351.83,185,S0087,2.9,2025-03-22,true
P00946,GreenLeaf Household Model 946,Grocery,Household, greenleaf ,3095.00,1435.82,286,S0087,4.7,2025-06-04,0
P00947,GlowCare Laptops Model 947,Electronics,Laptops,GlowCare,16613.00,7996.43,117,S0013,3.8,2023-11-07,Y
P00948,GreenLeaf Organic Model 948,Grocery,Organic,GreenLeaf,1072.00,562.87,954,S0032,3.3,2024-11-10,Y
P00949,Orbit Cycling Model 949,Sports,Cycling,Orbit,49890.00,23782.94,739,S0069,3.9,2021-10-08,No
P00950,HomeCraft Skin Care Model 950,Beauty,Skin Care,HomeCraft,808.00,619.13,859,S0045,3.2,2024-07-20,N
P00951,UrbanCo Audio Model 951,Electronics,Audio,UrbanCo,38296.00,25602.21,42,S0021,3.3,2024-07-29,1
P00952,PrimeFit Organic Model 952,Grocery,Organic,PrimeFit,3917.00,2088.36,182,S0037,4.3,2025-04-14,true
P00953,GlowCare Snacks Model 953,Grocery,Snacks,GlowCare,1790.00,1343.98,105,S0086,3.4,2021-11-10,false
P00954,BookNest Skin Care Model 954,Beauty,Skin Care,BookNest,326.00,230.15,3,S0098,4.1,2025-08-10,true
P00955,GlowCare Yoga Model 955,Sports,Yoga,GlowCare,52913.00,42864.96,508,S0015,4.7,2022-08-31,0
P00956,UrbanCo Yoga Model 956,Sports,Yoga,UrbanCo,21805.00,10995.80,388,S0043,4.8,2024-10-04,0
P00957,BookNest Hair Care Model 957,Beauty,Hair Care,BookNest,1018.00,743.81,345,S0020,4.8,2022-07-31,0
P00958,Zenith Hair Care Model 958,Beauty,Hair Care,Zenith,1676.00,917.50,802,S0086,4.6,2025-03-05,1
P00959,UrbanCo Makeup Model 959,Beauty,Makeup,UrbanCo,3332.00,3998.40,382,S0015,3.0,2022-09-04,0
P00960,Swift Fragrance Model 960,Beauty,Fragrance,Swift,1865.00,1397.72,719,S0056,3.7,2025-10-08,N
P00961,Nova Cameras Model 961,Electronics,Cameras,Nova,46845.00,29717.92,978,S0021,4.8,2021-08-24,N
P00962,UrbanCo Appliances Model 962,Home,Appliances,UrbanCo,9249.00,6167.59,484,S0013,4.0,2024-06-12,Yes
P00963,Pixel Children Model 963,Books,Children,Pixel,4388.00,1996.23,152,S0020,2.9,2024-05-28,N
P00964,Zenith Laptops Model 964,Electronics,Laptops,Zenith,33105.00,22857.22,283,S0010,3.9,2025-06-14,0
P00965,GreenLeaf Decor Model 965,Home,Decor,GreenLeaf,6535.00,3834.08,325,S0080,3.5,2021-04-10,Y
P00966,Swift Personal Care Model 966,Beauty,Personal Care,Swift,417.00,249.51,859,S0081,2.6,2025-04-20,Y
P00967,HomeCraft Mobiles Model 967,Electronics,Mobiles,HomeCraft,49677.00,40021.84,131,S0015,4.5,2025-04-25,0
P00968,UrbanCo Education Model 968,Books,Education,UrbanCo,1785.00,971.29,240,S0066,2.6,2023-07-07,Y
P00969,BookNest Business Model 969,Books,Business,BookNest,4194.00,3018.52,654,S0089,3.5,2023-02-18,true
P00970,Swift Organic Model 970,Grocery,Organic,Swift,929.00,761.51,110,S0060,4.1,2023-01-01,No
P00971,Zenith Bedding Model 971,Home,Bedding,Zenith,55825.00,37636.34,847,S0097,4.7,2024-01-31,N
P00972,GreenLeaf Appliances Model 972,Home,Appliances,GreenLeaf,15160.00,9055.71,468,S0027,3.4,2024-03-01,N
P00973,GlowCare Appliances Model 973,Home,Appliances,GlowCare,47774.00,22643.82,82,S0071,2.7,2022-11-02,1
P00974,Orbit Personal Care Model 974,Beauty,Personal Care,Orbit,3545.00,2591.28,275,S0009,4.2,2021-09-27,Yes
P00975,PrimeFit Cycling Model 975,Sports,Cycling,PrimeFit,34584.00,26619.96,763,S0061,4.3,2021-05-27,0
P00976,UrbanCo Snacks Model 976,Grocery,Snacks,UrbanCo,130.00,90.06,633,S0082,4.2,2022-05-25,0
P00977,UrbanCo Business Model 977,Books,Business,UrbanCo,1402.00,794.05,408,S0013,4.5,2022-09-06,N
P00978,Orbit Fitness Model 978,Sports,Fitness,Orbit,61169.00,44782.15,719,S0047,3.3,2021-04-28,No
P00979,Nova Makeup Model 979,Beauty,Makeup,Nova,203.00,128.39,875,S0011,3.2,2021-07-27,1
P00980,UrbanCo Staples Model 980,Grocery,Staples,UrbanCo,2970.00,1734.89,503,S0072,4.7,2025-10-08,No
P00981,Zenith Furniture Model 981,Home,Furniture,Zenith,60434.00,34088.82,many,S0090,4.7,2024-08-07,N
P00982,HomeCraft Snacks Model 982,Grocery,Snacks,HomeCraft,801.00,456.80,766,S0002,3.1,2023-10-25,0
P00983,GlowCare Outdoor Model 983,Sports,Outdoor,GlowCare,4954.00,3423.64,373,S0086,4.3,2025-06-21,Yes
P00984,Zenith Laptops Model 984,Electronics,Laptops,Zenith,77444.00,60770.81,854,S0083,4.2,2022-07-13,N
P00985,UrbanCo Personal Care Model 985,Beauty,Personal Care,UrbanCo,3066.00,2258.62,411,S0045,4.9,2025-04-26,true
P00986,Apex Organic Model 986,Grocery,Organic,Apex,2958.00,2391.89,550,S0072,2.7,2024-03-17,false
P00987,Pixel Fragrance Model 987,Beauty,Fragrance,Pixel,1526.00,1044.92,640,S0012,4.9,2022-11-03,true
P00988,PrimeFit Technology Model 988,Books,Technology,PrimeFit,3957.00,1877.01,31,S0066,4.7,2025-09-19,false
P00989,PrimeFit Audio Model 989,Electronics,Audio, primefit ,57534.00,45527.13,894,S0024,4.4,2021-02-22,false
P00990,UrbanCo Business Model 990,Books,Business,UrbanCo,4113.00,2207.81,189,S0039,4.0,2021-06-30,No
P00991,GlowCare Outdoor Model 991,Sports,Outdoor,GlowCare,24514.00,11390.56,181,S0035,3.3,2021-01-25,0
P00992,BookNest Beverages Model 992,Grocery,Beverages,BookNest,1510.00,1027.85,69,S0070,3.5,2025-07-22,false
P00993,Apex Women Model 993,Fashion,Women,Apex,12007.00,9493.70,462,S0080,2.8,2025-08-30,N
P00994,PrimeFit Footwear Model 994,,Footwear,PrimeFit,8912.00,4695.49,107,S0017,4.8,2021-02-15,1
P00995,PrimeFit Organic Model 995,Grocery,Organic,PrimeFit,4692.00,3451.84,876,S0056,4.9,2023-07-20,Yes
P00996,Orbit Beverages Model 996,Grocery,Beverages,Orbit,-250.00,2769.05,41,S0005,4.2,2021-01-05,true
P00997,GlowCare Women Model 997,Fashion,Women,GlowCare,5186.00,3606.96,510,S0046,3.7,2022-04-03,false
P00998,UrbanCo Personal Care Model 998,Beauty,Personal Care,UrbanCo,969.00,587.65,191,S0097,4.6,2022-09-27,N
P00999,Nova Outdoor Model 999,Sports,Outdoor,Nova,24750.00,19979.28,443,S0098,4.4,2024-12-21,1
P01000,HomeCraft Beverages Model 1000,Grocery,Beverages,HomeCraft,1397.00,748.54,283,S0022,3.3,2021-01-31,Y
P01001,UrbanCo Yoga Model 1001,Sports,Yoga,UrbanCo,50462.00,23391.05,136,S0010,3.8,2025-03-06,0
P01002,Zenith Makeup Model 1002,Beauty,Makeup,Zenith,549.00,420.64,342,S0026,2.6,2023-10-13,N
P01003,HomeCraft Organic Model 1003,Grocery,Organic,HomeCraft,FREE,2545.67,291,S0014,4.9,2022-10-01,true
P01004,GlowCare Outdoor Model 1004,Sports,Outdoor,GlowCare,68011.00,33834.46,191,S0077,2.6,2023-06-08,No
P01005,Swift Footwear Model 1005,Fashion,Footwear,Swift,44294.00,20667.05,-5,S0073,2.6,2025-01-01,Y
P01006,GlowCare Fiction Model 1006,Books,Fiction,GlowCare,4766.00,2831.11,797,S0027,4.0,2023-06-07,Y
P01007,Zenith Laptops Model 1007,Electronics,Laptops,Zenith,53838.00,43388.55,188,S0041,3.7,2025-08-09,N
P01008,PrimeFit Accessories Model 1008,Electronics,Accessories,PrimeFit,7461.00,4807.44,628,S0071,3.2,2023-12-23,Y
P01009,BookNest Household Model 1009,Grocery,Household,BookNest,4670.00,3045.44,566,S0032,2.7,2021-10-05,true
P01010,Pixel Hair Care Model 1010,Beauty,Hair Care,Pixel,2468.00,1656.13,137,S0045,6.5,2024-07-06,No
P01011,Pixel Footwear Model 1011,Fashion,Footwear,Pixel,43703.00,23746.78,977,S0091,5.0,2023-07-05,1
P01012,Swift Audio Model 1012,Electronics,Audio,Swift,15291.00,9359.46,632,S0097,3.8,2022-09-11,true
P01013,HomeCraft Men Model 1013,Fashion,Men,HomeCraft,61687.00,34637.43,286,S0085,2.7,2022-07-14,true
P01014,Zenith Staples Model 1014,Grocery,Staples,Zenith,3292.00,1500.83,155,S0094,4.6,2022-09-01,N
P01015,HomeCraft Team Sports Model 1015,Sports,Team Sports,HomeCraft,58330.00,35125.70,601,S0082,2.7,2021-01-12,No
P01016,Apex Beverages Model 1016,Grocery,Beverages,Apex,825.00,669.41,543,S0071,4.2,2025-03-24,Yes
P01017,GlowCare Cycling Model 1017,Sports,Cycling,GlowCare,27514.00,12635.95,757,S0025,4.0,2022-05-07,false
P01018,GreenLeaf Audio Model 1018,Electronics,Audio,GreenLeaf,35038.00,21784.04,690,S0098,3.2,2021-10-05,false
P01019,Orbit Personal Care Model 1019,Beauty,Personal Care,Orbit,2143.00,1334.98,332,S0079,5.0,2023-03-27,1
P01020,Pixel Fragrance Model 1020,Beauty,Fragrance,Pixel,4232.00,1976.06,941,S0067,3.9,2022-11-08,Yes
P01021,Nova Bags Model 1021,Fashion,Bags,Nova,7191.00,5492.36,124,S0066,3.3,2023-06-07,Yes
P01022,Orbit Bags Model 1022,Fashion,Bags,Orbit,72237.00,48727.64,630,S0041,3.0,2021-10-03,0
P01023,Orbit Organic Model 1023,Grocery,Organic,Orbit,1464.00,971.00,4,S0021,2.9,2022-04-19,1
P01024,Orbit Accessories Model 1024,Electronics,Accessories,Orbit,59425.00,41690.67,44,S0002,3.6,2024-09-18,Y
P01025,Nova Mobiles Model 1025,Electronics,Mobiles,Nova,22703.00,17986.66,621,S0071,3.0,2025-07-15,1
P01026,Zenith Snacks Model 1026,Grocery,Snacks,Zenith,1477.00,1125.30,565,S0052,4.4,2024-07-03,Yes
P01027,Nova Team Sports Model 1027,Sports,Team Sports,Nova,14489.00,10825.94,454,S0001,4.7,2022-04-14,true
P01028,Swift Hair Care Model 1028,Beauty,Hair Care,Swift,4718.00,3186.78,92,S0031,2.6,2021-12-10,Yes
P01029,Orbit Team Sports Model 1029,Sports,Team Sports,Orbit,60241.00,46004.71,160,S0004,4.9,2022-02-27,N
P01030,PrimeFit Appliances Model 1030,Home,Appliances,PrimeFit,70862.00,36038.00,635,S0019,3.5,2023-11-12,No
P01031,Pixel Appliances Model 1031,Home,Appliances,Pixel,16337.00,11219.02,187,S0010,4.7,2021-04-09,true
P01032,Nova Fitness Model 1032,Sports,Fitness, nova ,65689.00,52080.33,629,S0040,3.6,2021-11-09,No
P01033,HomeCraft Kitchen Model 1033,Home,Kitchen,HomeCraft,3124.00,2220.73,482,S0012,3.2,2024-03-15,Yes
P01034,GreenLeaf Fitness Model 1034,Sports,Fitness,GreenLeaf,42953.00,29054.12,480,S0035,3.2,2022-07-01,true
P01035,Pixel Technology Model 1035,Books,Technology,Pixel,4384.00,1994.84,408,S0027,3.8,2021-06-02,No
P01036,Zenith Appliances Model 1036,Home,Appliances,Zenith,53560.00,27534.41,272,S0070,4.8,2022-12-16,1
P01037,Swift Education Model 1037,Books,Education,Swift,325.00,233.24,104,S0047,4.8,2022-09-18,No
P01038,Swift Watches Model 1038,Fashion,Watches,Swift,7015.00,3676.99,976,S0050,2.6,2022-07-14,1
P01039,PrimeFit Children Model 1039,Books,Children,PrimeFit,2881.00,1509.18,209,S0070,4.2,2024-09-02,N
P01040,PrimeFit Hair Care Model 1040,Beauty,Hair Care,PrimeFit,4747.00,3890.89,732,S0056,4.5,2025-10-06,No
P01041,PrimeFit Cameras Model 1041,Electronics,Cameras,PrimeFit,49292.00,33426.66,133,S0025,3.5,2021-04-29,No
P01042,Orbit Cameras Model 1042,Electronics,Cameras,Orbit,75186.00,50203.65,635,S0065,3.3,2022-04-19,N
P01043,PrimeFit Women Model 1043,Fashion,Women,PrimeFit,42861.00,34149.24,801,S0070,4.0,2022-02-20,1
P01044,Apex Furniture Model 1044,Home,Furniture,Apex,1844.00,1265.56,598,S0025,2.9,2022-04-07,true
P01045,HomeCraft Technology Model 1045,Books,Technology,HomeCraft,1635.00,796.98,548,S0076,3.2,2021-04-16,0
P01046,Apex Hair Care Model 1046,Beauty,Hair Care,Apex,3710.00,2873.64,178,S0061,2.8,2021-12-02,true
P01047,PrimeFit Business Model 1047,Books,Business,PrimeFit,2316.00,1869.84,629,S0014,3.6,2025-10-11,0
P01048,UrbanCo Laptops Model 1048,Electronics,Laptops,UrbanCo,44851.00,36114.60,21,S0077,4.6,2021-06-08,0
P01049,HomeCraft Audio Model 1049,Electronics,Audio,HomeCraft,553.00,278.96,957,S0042,3.7,2022-12-20,true
P01050,Zenith Cameras Model 1050,Electronics,Cameras,Zenith,8132.00,5110.91,83,S0077,4.4,2023-12-12,Y
P01051,Zenith Decor Model 1051,Home,Decor,Zenith,13899.00,9691.24,754,S0065,3.2,2022-07-23,Yes
P01052,HomeCraft Hair Care Model 1052,Beauty,Hair Care,HomeCraft,247.00,172.30,730,S0037,4.1,2022-04-04,1
P01053,Zenith Bedding Model 1053,Home,Bedding,Zenith,75308.00,57833.25,297,S0058,3.5,2022-09-16,false
P01054,Orbit Education Model 1054,Books,Education,Orbit,3543.00,2554.23,443,S0015,4.7,2024-11-04,Yes
BADP1055,UrbanCo Snacks Model 1055,Grocery,Snacks,UrbanCo,4237.00,3065.82,834,S0035,3.7,2024-07-11,0
P01056,Nova Decor Model 1056,Home,Decor,Nova,33992.00,15741.85,271,S0028,3.3,2023-12-18,N
P01057,Swift Hair Care Model 1057,Beauty,Hair Care,Swift,820.00,502.38,563,S0044,2.6,2021-12-04,No
P01058,Orbit Fragrance Model 1058,Beauty,Fragrance,Orbit,2507.00,1471.75,313,S0042,3.5,2022-02-25,true
P01059,GreenLeaf Business Model 1059,Books,Business,GreenLeaf,81.00,47.02,800,S0067,3.2,2022-11-14,N
P01060,GlowCare Skin Care Model 1060,Beauty,Skin Care,GlowCare,3521.00,2880.81,859,S0086,4.0,2025-06-15,No
P01061,GreenLeaf Laptops Model 1061,Electronics,Laptops,GreenLeaf,23166.00,14384.68,667,S0079,2.8,2022-01-30,No
P01062,Zenith Decor Model 1062,Home,Decor,Zenith,FREE,14294.57,595,S0024,4.3,2021-06-15,true
P01063,PrimeFit Technology Model 1063,Books,Technology,PrimeFit,4784.00,3611.63,320,S0048,2.8,2024-07-22,No
P01064,BookNest Accessories Model 1064,Electronics,Accessories,BookNest,56852.00,43888.67,26,S0093,3.9,2025-03-31,Yes
P01065,PrimeFit Mobiles Model 1065,,Mobiles,PrimeFit,4475.00,2418.28,93,S0034,3.4,2023-09-11,false
P01066,GlowCare Women Model 1066,Fashion,Women,GlowCare,45818.00,21640.27,414,S0023,4.9,2023-11-08,1
P01067,Swift Children Model 1067,Books,Children,Swift,3770.00,2657.73,451,S0019,4.7,2024-07-18,false
P01068,GreenLeaf Household Model 1068,Grocery,Household,GreenLeaf,2868.00,1704.49,592,S0092,3.7,2024-04-23,No
P01069,BookNest Team Sports Model 1069,Sports,Team Sports,BookNest,62434.00,41899.29,442,S0029,2.8,2022-10-04,false
P01070,Zenith Hair Care Model 1070,Beauty,Hair Care,Zenith,3344.00,2600.85,970,S0085,2.6,2025-03-23,false
P01071,Apex Audio Model 1071,Electronics,Audio,Apex,10191.00,5335.05,708,S0044,4.3,2023-10-20,0
P01072,PrimeFit Skin Care Model 1072,Beauty,Skin Care,PrimeFit,2722.00,1918.68,-5,S0037,4.9,2024-01-22,1
P01073,Pixel Technology Model 1073,Books,Technology,Pixel,2314.00,1165.50,630,S0015,2.5,2023-06-08,true
P01074,Orbit Cameras Model 1074,Electronics,Cameras,Orbit,76952.00,62227.26,370,S0053,3.4,2024-12-23,0
P01075,GreenLeaf Mobiles Model 1075,Electronics,Mobiles, greenleaf ,70645.00,40140.56,706,S0062,2.8,2021-02-10,N
P01076,GlowCare Outdoor Model 1076,Sports,Outdoor,GlowCare,25260.00,16900.41,754,S0097,4.1,2022-06-16,0
P01077,Pixel Bedding Model 1077,Home,Bedding,Pixel,56596.00,39347.81,577,S0014,3.3,2021-10-31,N
P01078,GlowCare Bedding Model 1078,Home,Bedding,GlowCare,29363.00,17650.86,930,S0076,2.8,2024-02-24,false
P01079,GreenLeaf Women Model 1079,Fashion,Women,GreenLeaf,-250.00,45426.67,375,S0007,2.6,2023-12-13,false
P01080,Apex Fragrance Model 1080,Beauty,Fragrance,Apex,4073.00,3070.56,738,S0070,4.8,2024-10-08,No
P01081,GlowCare Hair Care Model 1081,Beauty,Hair Care,GlowCare,1547.00,996.39,754,S0019,4.2,2022-08-02,N
P01082,Apex Footwear Model 1082,Fashion,Footwear,Apex,10154.00,7360.25,850,S0004,4.0,2024-02-24,false
P01083,HomeCraft Fragrance Model 1083,Beauty,Fragrance,HomeCraft,4377.00,3000.77,355,S0018,3.7,2025-03-21,0
P01084,HomeCraft Yoga Model 1084,Sports,Yoga,HomeCraft,27674.00,20142.61,336,S0004,2.6,2021-09-20,false
P01085,GreenLeaf Laptops Model 1085,Electronics,Laptops,GreenLeaf,60325.00,35538.04,673,S0073,3.3,2024-10-19,1
P01086,PrimeFit Furniture Model 1086,Home,Furniture,PrimeFit,24977.00,11943.07,311,S0009,2.7,2023-03-01,1
P01087,UrbanCo Snacks Model 1087,Grocery,Snacks,UrbanCo,2829.00,1738.76,42,S0042,3.4,2021-06-29,N
P01088,Nova Skin Care Model 1088,Beauty,Skin Care,Nova,3323.00,2248.24,660,S0020,3.6,2024-03-16,N
P01089,BookNest Children Model 1089,Books,Children,BookNest,2353.00,1158.46,781,S0002,4.4,2024-04-28,true
P01090,UrbanCo Hair Care Model 1090,Beauty,Hair Care,UrbanCo,1313.00,1030.62,many,S0020,2.8,2024-09-01,No
P01091,Nova Cycling Model 1091,Sports,Cycling,Nova,37919.00,29604.70,798,S0068,3.7,2023-10-21,Y
P01092,Pixel Team Sports Model 1092,Sports,Team Sports,Pixel,41129.00,28254.07,342,S0013,4.6,2021-10-10,Y
P01093,UrbanCo Technology Model 1093,Books,Technology,UrbanCo,3418.00,2525.29,781,S0059,4.3,2022-02-11,Y
P01094,Orbit Accessories Model 1094,Electronics,Accessories,Orbit,31823.00,18107.22,541,S0085,3.1,2023-06-17,Y
P01095,GlowCare Men Model 1095,Fashion,Men,GlowCare,58532.00,33471.58,960,S0044,3.3,2023-09-27,Yes
P01096,UrbanCo Personal Care Model 1096,Beauty,Personal Care,UrbanCo,772.00,926.40,954,S0044,2.8,2022-02-17,No
P01097,Nova Hair Care Model 1097,Beauty,Hair Care,Nova,1990.00,1542.17,476,S0078,4.6,2024-11-11,true
P01098,PrimeFit Cycling Model 1098,Sports,Cycling,PrimeFit,56862.00,29329.00,555,S0017,4.4,2022-03-22,1
P01099,HomeCraft Children Model 1099,Books,Children,HomeCraft,2241.00,1324.02,645,S0046,3.8,2023-05-23,No
P01100,Zenith Organic Model 1100,Grocery,Organic,Zenith,2844.00,1994.81,935,S0030,4.7,2021-02-09,true
P01101,Orbit Appliances Model 1101,Home,Appliances,Orbit,48453.00,35438.93,176,S0064,2.8,2024-02-29,Y
P01102,Pixel Household Model 1102,Grocery,Household,Pixel,3298.00,1962.36,829,S0092,4.7,2024-09-22,N
P01103,UrbanCo Staples Model 1103,Grocery,Staples,UrbanCo,2215.00,1798.02,590,S0082,2.8,2023-10-08,false
P01104,Nova Kitchen Model 1104,Home,Kitchen,Nova,8409.00,4846.45,201,S0089,5.0,2023-08-19,false
P01105,Pixel Education Model 1105,Books,Education,Pixel,1567.00,854.29,98,S0077,4.7,2021-01-28,No
P01106,HomeCraft Snacks Model 1106,Grocery,Snacks,HomeCraft,4070.00,1844.88,799,S0016,3.4,2022-04-29,Y
P01107,GreenLeaf Hair Care Model 1107,Beauty,Hair Care,GreenLeaf,3752.00,2305.72,306,S0063,4.5,2024-03-15,false
P01108,UrbanCo Snacks Model 1108,Grocery,Snacks,UrbanCo,1797.00,1120.77,740,S0036,4.9,2025-05-27,false
P01109,BookNest Audio Model 1109,Electronics,Audio,BookNest,9327.00,6866.35,461,S0085,2.7,2022-03-09,false
P01110,HomeCraft Technology Model 1110,Books,Technology,HomeCraft,3030.00,1757.95,971,S0017,4.3,2021-07-25,1
P01111,UrbanCo Education Model 1111,Books,Education,UrbanCo,1962.00,1246.31,379,S0070,6.5,2021-10-28,false
P01112,Apex Yoga Model 1112,Sports,Yoga,Apex,40888.00,23612.98,295,S0038,2.5,2023-05-26,false
P01113,GlowCare Accessories Model 1113,Electronics,Accessories,GlowCare,28691.00,23099.26,943,S0011,3.7,2022-12-28,0
P01114,Apex Yoga Model 1114,Sports,Yoga,Apex,14608.00,6990.80,516,S0037,2.7,2025-04-13,true
P01115,PrimeFit Women Model 1115,Fashion,Women,PrimeFit,30184.00,22525.99,457,S0050,3.5,2021-12-02,N
P01116,BookNest Audio Model 1116,Electronics,Audio,BookNest,25777.00,16322.41,167,S0039,2.6,2025-06-21,false
P01117,Pixel Fiction Model 1117,Books,Fiction,Pixel,3773.00,2176.28,907,S0057,3.2,2022-06-15,Y
P01118,Apex Business Model 1118,Books,Business, apex ,4012.00,2762.03,336,S0098,3.0,2021-04-02,N
P01119,PrimeFit Appliances Model 1119,Home,Appliances,PrimeFit,31275.00,21109.23,156,S0071,4.2,2022-01-14,true
P01120,Nova Yoga Model 1120,Sports,Yoga,Nova,22158.00,16397.09,20,S0041,3.2,2023-02-16,No
P01121,UrbanCo Bedding Model 1121,Home,Bedding,UrbanCo,FREE,53607.29,705,S0025,3.9,2021-03-19,false
P01122,GreenLeaf Watches Model 1122,Fashion,Watches,GreenLeaf,9763.00,4528.69,64,S0095,4.9,2021-09-04,false
P01123,Pixel Decor Model 1123,Home,Decor,Pixel,60845.00,40193.96,306,S0069,3.3,2021-04-04,N
P01124,Orbit Makeup Model 1124,Beauty,Makeup,Orbit,2764.00,2101.78,611,S0066,2.8,2023-05-11,Yes
P01125,BookNest Organic Model 1125,Grocery,Organic,BookNest,596.00,481.78,533,S0043,2.5,2023-09-30,Yes
P01126,Orbit Women Model 1126,Fashion,Women,Orbit,8062.00,6496.62,884,S0024,4.8,2025-11-22,1
P01127,PrimeFit Household Model 1127,Grocery,Household,PrimeFit,2564.00,1546.30,402,S0009,4.6,2024-05-03,Y
P01128,HomeCraft Snacks Model 1128,Grocery,Snacks,HomeCraft,3900.00,2041.01,24,S0071,3.8,2022-03-17,No
P01129,GreenLeaf Staples Model 1129,Grocery,Staples,GreenLeaf,835.00,460.35,296,S0066,4.5,2021-04-15,Yes
P01130,Nova Kitchen Model 1130,Home,Kitchen,Nova,7082.00,4483.89,746,S0038,3.8,2023-01-13,0
P01131,GreenLeaf Education Model 1131,Books,Education,GreenLeaf,1092.00,639.72,54,S0097,4.9,2022-11-13,Yes
P01132,BookNest Fragrance Model 1132,Beauty,Fragrance,BookNest,3989.00,2932.96,903,S0026,4.1,2023-07-24,false
P01133,Apex Household Model 1133,Grocery,Household,Apex,2768.00,2138.42,359,S0067,4.9,2022-07-14,false
P01134,BookNest Household Model 1134,Grocery,Household,BookNest,1874.00,1208.73,295,S0094,4.4,2021-07-03,No
P01135,BookNest Kitchen Model 1135,Home,Kitchen,BookNest,73480.00,55850.84,117,S0004,4.1,2021-12-03,N
P01136,Swift Cameras Model 1136,,Cameras,Swift,37315.00,27938.92,509,S0017,3.9,2023-10-10,No
P01137,PrimeFit Technology Model 1137,Books,Technology,PrimeFit,755.00,479.73,201,S0045,3.2,2022-03-26,Y
