order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000000453,O00000181,P00543,5,2064.00,10.00,9288.00
OI000000454,O00000181,P00757,3,67805.00,0.00,203415.00
OI000000455,O00000181,P00882,4,71016.00,5.00,269860.80
OI000000456,O00000182,P00210,4,329.00,20.00,1052.80
OI000000457,O00000182,P99999,4,240.00,0.00,960.00
OI000000458,O00000182,P01162,3,55321.00,0.00,165963.00
OI000000459,O00000182,P00393,3,64899.00,0.00,194697.00
OI000000460,O00000183,P00238,3,52632.00,15.00,134211.60
OI000000461,O00000183,P00522,1,60619.00,20.00,48495.20
OI000000462,O00000183,P00762,5,66020.00,0.00,330100.00
OI000000463,O00000184,P00333,4,27038.00,5.00,102744.40
OI000000464,O00000184,P00220,1,62290.00,0.00,62290.00
OI000000465,O00000184,P00573,5,29201.00,20.00,116804.00
OI000000466,O00000185,P00508,3,48334.00,10.00,130501.80
OI000000467,O00000185,P00868,3,2968.00,0.00,8904.00
OI000000468,O00000185,P00679,1,46216.00,10.00,41594.40
OI000000469,O00000186,P00027,2,51458.00,0.00,102916.00
OI000000470,O00000186,P00262,2,4819.00,15.00,8192.30
OI000000471,O00000186,P00245,2,4861.00,0.00,9722.00
OI000000472,O00000186,P00440,2,3915.00,0.00,7830.00
OI000000473,O00000187,P01098,5,56862.00,0.00,284310.00
OI000000474,O00000187,P00353,4,45984.00,0.00,183936.00
OI000000475,O00000188,P00739,5,16332.00,10.00,73494.00
OI000000476,O00000188,P00242,1,4996.00,0.00,4996.00
OI000000477,O00000188,P00651,3,54007.00,5.00,153919.95
OI000000478,O00000188,P00463,3,4161.00,5.00,11858.85
OI000000479,O00000189,P00233,3,49870.00,5.00,142129.50
OI000000480,O00000189,P00186,4,37353.00,5.00,141941.40
OI000000481,O00000189,P00387,3,31362.00,20.00,75268.80
OI000000482,O00000190,P01000,3,1397.00,0.00,4191.00
OI000000483,O00000190,P00267,2,5381.00,10.00,9685.80
OI000000484,O00000191,P00289,3,59149.00,0.00,177447.00
OI000000485,O00000192,P01093,3,3418.00,15.00,8715.90
OI000000486,O00000193,P00353,2,45984.00,0.00,91968.00
OI000000487,O99999999,P00807,1,2318.00,10.00,2086.20
OI000000488,O00000193,P00939,2,4527.00,10.00,8148.60
OI000000489,O00000193,P00323,1,75529.00,0.00,75529.00
OI000000490,O00000194,P00984,3,77444.00,0.00,232332.00
OI000000491,O00000194,P01029,2,60241.00,20.00,96385.60
OI000000492,O00000195,P00764,4,4375.00,5.00,16625.00
OI000000493,O00000196,P00635,5,68653.00,20.00,274612.00
OI000000494,O00000197,P00014,5,66670.00,0.00,333350.00
OI000000495,O00000198,P00417,5,5873.00,20.00,23492.00
OI000000496,O00000198,P01139,4,2760.00,20.00,8832.00
OI000000497,O00000198,P00928,4,1178.00,15.00,4005.20
OI000000498,O00000199,P00879,3,4460.00,15.00,11373.00
OI000000499,O00000199,P00331,3,73010.00,5.00,208078.50
OI000000500,O00000199,P01082,5,10154.00,20.00,40616.00
OI000000501,O00000199,P00260,3,2474.00,15.00,6308.70
OI000000502,O00000200,P00894,3,44431.00,0.00,133293.00
OI000000503,O00000201,P00866,-1,20978.00,0.00,62934.00
OI000000504,O00000201,P01126,3,8062.00,0.00,24186.00
OI000000505,O00000201,P00049,1,61894.00,20.00,49515.20
OI000000506,O00000202,P00194,4,1184.00,10.00,4262.40
OI000000507,O00000203,P00134,4,2278.00,5.00,8656.40
OI000000508,O00000203,P00809,1,7725.00,0.00,7725.00
OI000000509,O00000203,P00246,1,381.00,15.00,323.85
OI000000510,O00000203,P01006,3,4766.00,5.00,13583.10
OI000000511,O00000204,P00443,3,73066.00,5.00,208238.10
OI000000512,O00000205,P00877,1,10439.00,20.00,8351.20
OI000000513,O00000206,P00323,2,75529.00,0.00,151058.00
OI000000514,O00000206,P01128,2,3900.00,0.00,7875.00
OI000000515,O00000206,P00137,4,4288.00,5.00,16294.40
OI000000516,O00000207,P01087,4,2829.00,20.00,9052.80
OI000000517,O00000207,P00200,4,4661.00,0.00,18644.00
OI000000518,O00000207,P00089,2,67832.00,20.00,108531.20
OI000000519,O00000208,P00871,1,3162.00,10.00,2845.80
OI000000520,O00000208,P00822,1,534.00,15.00,453.90
OI000000521,O00000209,P00036,3,51434.00,0.00,154302.00
OI000000522,O00000209,P01057,5,820.00,0.00,4100.00
OI000000523,O00000210,P00915,5,51679.00,0.00,258395.00
OI000000524,O00000210,P01064,3,56852.00,5.00,162028.20
OI000000525,O00000210,P00252,2,232.00,0.00,464.00
OI000000526,O00000210,P00633,2,244.00,15.00,414.80
OI000000527,O00000211,P00942,3,68816.00,15.00,175480.80
OI000000528,O00000212,P01087,4,2829.00,10.00,10184.40
OI000000529,O00000212,P00457,4,4075.00,0.00,16300.00
OI000000530,O00000213,P01044,2,1844.00,10.00,3319.20
OI000000531,O00000214,P00331,3,73010.00,20.00,175224.00
OI000000532,O00000214,P00527,5,50464.00,5.00,239704.00
OI000000533,O00000214,P00182,1,2494.00,0.00,2494.00
OI000000534,O00000215,P00529,2,3844.00,5.00,7303.60
OI000000535,O00000215,P00073,5,1605.00,0.00,8025.00
OI000000536,O00000215,P01018,3,35038.00,20.00,84091.20
OI000000537,O00000215,P00808,2,33434.00,20.00,53494.40
OI000000538,O00000216,P00756,5,25502.00,5.00,121134.50
OI000000539,O00000216,P01065,4,4475.00,5.00,17005.00
OI000000540,O00000216,P00325,4,16990.00,5.00,64562.00
OI000000541,O00000216,P00893,3,2079.00,0.00,6237.00
OI000000542,O00000217,P00773,3,3982.00,15.00,10154.10
OI000000543,O00000217,P00274,3,1313.00,15.00,3348.15
OI000000544,O00000217,P00316,5,44880.00,20.00,179520.00
OI000000545,O00000217,P00694,2,16538.00,5.00,31422.20
OI000000546,O00000218,P01137,5,755.00,0.00,3775.00
BADITEM547,O00000218,P00869,4,6974.00,0.00,27896.00
OI000000548,O00000218,P00678,1,67471.00,0.00,67471.00
OI000000549,O00000218,P00578,1,16546.00,0.00,16546.00
OI000000550,O00000219,P00191,1,1158.00,20.00,926.40
OI000000551,O00000219,P00497,3,31277.00,0.00,93831.00
OI000000552,O00000219,P01059,5,81.00,0.00,405.00
OI000000553,O00000219,P01125,2,596.00,5.00,1132.40
OI000000554,O00000220,P00263,4,10647.00,0.00,42588.00
OI000000555,O00000221,P01016,1,825.00,5.00,783.75
OI000000556,O00000222,P00368,4,20865.00,0.00,83460.00
OI000000557,O00000222,P00692,1,1223.00,0.00,1223.00
OI000000558,O00000223,P00254,1,156.00,10.00,140.40
OI000000559,O00000223,P00569,4,26712.00,5.00,101505.60
OI000000560,O00000223,P00296,4,42595.00,10.00,153342.00
OI000000561,O00000223,P00682,4,25804.00,10.00,92894.40
OI000000562,O00000224,P00896,2,4881.00,0.00,9762.00
OI000000563,O00000224,P00998,3,969.00,0.00,2907.00
OI000000564,O00000225,P00230,5,37950.00,0.00,189750.00
OI000000565,O00000225,P00056,4,5613.00,0.00,22452.00
OI000000566,O00000225,P00671,4,64596.00,0.00,258384.00
OI000000567,O00000226,P00152,3,35995.00,15.00,91787.25
OI000000568,O00000226,P01104,1,8409.00,0.00,8409.00
OI000000569,O00000226,P01150,5,72407.00,0.00,362035.00
OI000000570,O00000226,P00541,4,66855.00,10.00,240678.00
OI000000571,O00000227,P00742,5,67249.00,5.00,319432.75
OI000000572,O00000227,P00504,4,77713.00,20.00,248681.60
OI000000573,O00000227,P00856,4,25027.00,15.00,85091.80
OI000000574,O00000228,P00264,2,13430.00,0.00,26860.00
OI000000575,O00000228,P00437,1,3447.00,5.00,3274.65
OI000000576,O00000228,P00211,3,74651.00,20.00,179162.40
OI000000577,O00000229,P00366,3,4323.00,0.00,12969.00
OI000000578,O00000229,P00964,2,33105.00,5.00,62899.50
OI000000579,O00000229,P00155,1,71978.00,10.00,64780.20
OI000000580,O00000230,P00102,1,19024.00,5.00,18072.80
OI000000581,O00000230,P00914,3,71819.00,20.00,172365.60
OI000000582,O00000231,P00418,1,4705.00,20.00,3764.00
OI000000583,O00000231,P00763,3,3794.00,15.00,9674.70
OI000000584,O00000231,P00803,3,2512.00,0.00,7536.00
OI000000585,O00000232,P00495,3,69133.00,5.00,197029.05
OI000000586,O00000232,P00266,4,2481.00,0.00,9924.00
OI000000587,O00000232,P01004,2,68011.00,20.00,108817.60
OI000000588,O00000233,P00560,1,2686.00,10.00,2417.40
OI000000589,O00000233,P00779,4,76912.00,15.00,261500.80
OI000000590,O00000233,P01047,5,2316.00,0.00,11580.00
OI000000591,O00000233,P00687,1,10144.00,0.00,10144.00
OI000000592,O00000234,P00028,4,68258.00,0.00,273032.00
OI000000593,O00000235,P00660,1,59797.00,0.00,59797.00
OI000000594,O00000235,P00166,5,2088.00,20.00,8352.00
OI000000595,O00000235,P00746,1,2410.00,0.00,2410.00
OI000000596,O00000235,P00668,1,25087.00,5.00,23832.65
OI000000597,O00000236,P00192,3,54630.00,15.00,139306.50
OI000000598,O00000236,P00375,4,1238.00,5.00,4704.40
OI000000599,O00000236,P00808,5,33434.00,0.00,167170.00
OI000000600,O00000236,P00329,5,31822.00,5.00,151154.50
OI000000601,O00000237,P00861,5,37259.00,5.00,176980.25
OI000000602,O00000237,P00571,4,24488.00,10.00,88156.80
OI000000603,O00000238,P00529,4,3844.00,0.00,15376.00
OI000000604,O00000239,P00831,3,162.00,0.00,486.00
OI000000605,O00000239,P00981,5,60434.00,0.00,302170.00
OI000000606,O00000239,P00034,4,19712.00,20.00,63078.40
OI000000607,O00000239,P00131,3,375.00,0.00,1125.00
OI000000608,O00000240,P00148,2,266.00,5.00,505.40
OI000000609,O00000240,P01006,1,4766.00,0.00,4766.00
OI000000610,O00000241,P01179,1,2646.00,0.00,2646.00
OI000000611,O00000241,P01011,5,43703.00,0.00,218515.00
OI000000612,O00000242,P00185,1,1002.00,15.00,851.70
OI000000613,O00000243,P00787,2,940.00,0.00,1880.00
OI000000614,O00000243,P00560,4,2686.00,0.00,10744.00
OI000000615,O00000243,P00890,1,72718.00,10.00,65446.20
OI000000616,O00000243,P00369,2,3943.00,10.00,7097.40
OI000000617,O00000244,P00149,5,55583.00,5.00,264019.25
OI000000618,O00000244,P01005,5,44294.00,15.00,188249.50
OI000000619,O00000245,P01016,1,825.00,20.00,660.00
OI000000620,O00000245,P00284,4,34171.00,0.00,136684.00
OI000000621,O00000245,P00587,5,4107.00,10.00,18481.50
OI000000622,O00000246,P00492,3,2872.00,5.00,8185.20
OI000000623,O00000246,P00175,2,68868.00,0.00,137736.00
OI000000624,O00000246,P00591,1,4710.00,10.00,4239.00
OI000000625,O00000246,P00513,5,72405.00,0.00,362025.00
OI000000626,O00000247,P01031,4,16337.00,10.00,58813.20
OI000000627,O00000247,P01105,1,1567.00,0.00,1567.00
OI000000628,O00000247,P00395,2,4495.00,10.00,8091.00
OI000000629,O00000247,P00645,1,1873.00,0.00,1873.00
OI000000630,O00000248,P00271,3,28511.00,0.00,85533.00
OI000000631,O00000249,P00191,2,1158.00,20.00,1852.80
OI000000632,O00000249,P00810,2,26953.00,10.00,48515.40
OI000000633,O00000249,P00429,3,53856.00,0.00,161568.00
OI000000634,O00000249,P00505,2,430.00,15.00,731.00
OI000000635,O00000250,P00257,4,1006.00,10.00,3621.60
OI000000636,O00000250,P00558,2,4915.00,10.00,8847.00
OI000000637,O00000250,P00786,3,1827.00,20.00,4384.80
OI000000638,O00000250,P01126,1,8062.00,10.00,7255.80
OI000000639,O00000251,P00779,1,76912.00,0.00,76912.00
OI000000640,O00000251,P01087,5,2829.00,0.00,14145.00
OI000000641,O00000251,P00031,5,50906.00,0.00,254530.00
OI000000642,O00000252,P00779,2,76912.00,15.00,130750.40
OI000000643,O00000252,P00491,5,58594.00,10.00,263673.00
OI000000644,O00000252,P00863,5,65708.00,15.00,279259.00
OI000000645,O00000253,P01052,1,247.00,20.00,197.60
OI000000646,O00000254,P00039,2,1101.00,0.00,2202.00
OI000000647,O00000254,P00434,5,43779.00,0.00,218895.00
OI000000648,O00000255,P00489,5,16237.00,10.00,73066.50
OI000000649,O00000255,P01134,4,1874.00,5.00,7121.20
OI000000650,O00000255,P00136,5,53329.00,0.00,266645.00
OI000000651,O00000255,P00753,2,52256.00,0.00,104512.00
OI000000652,O00000256,P01035,4,4384.00,0.00,17536.00
OI000000653,O00000256,P00421,3,2326.00,5.00,6629.10
OI000000654,O00000257,P00973,5,47774.00,0.00,238870.00
OI000000655,O00000257,P00470,1,473.00,15.00,402.05
OI000000656,O00000257,P00486,1,74385.00,10.00,66946.50
OI000000657,O00000257,P00772,4,2260.00,0.00,9040.00
OI000000658,O00000258,P00761,4,1328.00,0.00,5312.00
OI000000659,O00000258,P00697,2,57897.00,5.00,110004.30
OI000000660,O00000258,P00971,4,55825.00,10.00,200970.00
OI000000661,O00000258,P00728,4,66899.00,15.00,227456.60
OI000000662,O00000259,P00420,1,13256.00,10.00,11930.40
OI000000663,O00000259,P00204,5,4266.00,0.00,21330.00
OI000000664,O00000259,P00995,1,4692.00,20.00,3753.60
OI000000665,O00000260,P00689,3,1883.00,20.00,4519.20
OI000000666,O00000260,P00297,2,4910.00,15.00,8347.00
OI000000667,O00000261,P00972,3,15160.00,5.00,43206.00
OI000000668,O00000261,P00072,2,4460.00,10.00,8028.00
OI000000669,O00000262,P00671,4,64596.00,0.00,258384.00
OI000000670,O00000262,P01125,3,596.00,5.00,1698.60
OI000000671,O00000262,P00160,5,65318.00,10.00,293931.00
OI000000672,O00000262,P00012,4,69172.00,0.00,276688.00
OI000000673,O00000263,P00474,1,1544.00,10.00,1389.60
OI000000674,O00000263,P00717,2,47376.00,10.00,85276.80
OI000000675,O00000263,P00845,5,21748.00,20.00,86992.00
OI000000676,O00000264,P00448,3,40209.00,0.00,120627.00
OI000000677,O00000264,P01032,2,65689.00,0.00,131378.00
OI000000678,O00000264,P00498,2,543.00,15.00,923.10
OI000000679,O00000265,P00401,2,74981.00,0.00,149962.00
OI000000680,O00000265,P00515,2,7249.00,0.00,14498.00
OI000000681,O00000265,P00225,5,4548.00,0.00,22740.00
OI000000682,O00000266,P00468,1,4327.00,0.00,4327.00
OI000000683,O00000266,P00044,3,4115.00,0.00,12345.00
OI000000684,O00000266,P00394,3,4687.00,10.00,12654.90
OI000000685,O00000266,P00861,3,37259.00,0.00,111777.00
OI000000686,O00000267,P00612,5,3942.00,0.00,19710.00
OI000000687,O00000267,P00375,2,1238.00,15.00,2104.60
OI000000688,O00000267,P01157,4,15805.00,0.00,63220.00
OI000000689,O00000268,P01114,2,14608.00,20.00,23372.80
OI000000690,O00000268,P00030,4,23744.00,10.00,85478.40
OI000000691,O00000268,P00323,5,75529.00,5.00,358762.75
OI000000692,O00000268,P01049,1,553.00,5.00,525.35
OI000000693,O00000269,P00928,4,1178.00,0.00,4712.00
OI000000694,O00000270,P00106,3,47203.00,5.00,134528.55
OI000000695,O00000270,P01146,5,15447.00,5.00,73373.25
OI000000696,O00000270,P00482,2,49492.00,10.00,89085.60
OI000000697,O00000270,P00124,3,33042.00,10.00,89213.40
OI000000698,O00000271,P00379,5,74832.00,15.00,318036.00
OI000000699,O00000271,P00750,4,1871.00,0.00,7484.00
OI000000700,O00000271,P00714,1,28458.00,0.00,28458.00
OI000000701,O00000272,P00033,3,1558.00,0.00,4674.00
OI000000702,O00000272,P01026,3,1477.00,0.00,4431.00
OI000000703,O00000273,P00985,5,3066.00,10.00,13797.00
OI000000704,O00000274,P00377,5,26250.00,15.00,111562.50
OI000000705,O00000274,P00988,5,3957.00,0.00,19785.00
OI000000706,O00000274,P00570,3,83.00,0.00,249.00
OI000000707,O00000275,P00891,1,1022.00,0.00,1022.00
OI000000708,O00000275,P00434,5,43779.00,15.00,186060.75
OI000000709,O00000275,P01025,3,22703.00,0.00,68109.00
OI000000710,O00000276,P00503,1,69975.00,0.00,69975.00
OI000000711,O00000277,P00177,2,3552.00,10.00,6393.60
OI000000712,O00000277,P01139,5,2760.00,20.00,11040.00
OI000000713,O00000277,P00538,4,35750.00,10.00,128700.00
OI000000714,O00000277,P00811,2,2347.00,10.00,4224.60
OI000000715,O00000278,P00818,4,41966.00,10.00,151077.60
OI000000716,O00000278,P00409,3,74361.00,10.00,200774.70
OI000000717,O00000278,P00801,2,1089.00,15.00,1851.30
OI000000718,O00000278,P00989,4,57534.00,10.00,207122.40
OI000000719,O00000279,P00927,1,7597.00,0.00,7597.00
OI000000720,O00000279,P01075,4,70645.00,5.00,268451.00
OI000000721,O00000280,P01151,5,33691.00,5.00,160032.25
OI000000722,O00000280,P01142,3,77594.00,10.00,209503.80
OI000000723,O00000280,P00583,5,68419.00,0.00,342095.00
OI000000724,O00000280,P01087,5,2829.00,10.00,12730.50
OI000000725,O00000281,P00159,4,835.00,10.00,3006.00
OI000000726,O00000281,P00744,2,1717.00,0.00,3434.00
OI000000727,O00000281,P01018,2,35038.00,0.00,70076.00
OI000000728,O00000282,P00542,3,4244.00,10.00,11458.80
OI000000729,O00000282,P00624,4,2810.00,10.00,10116.00
OI000000730,O00000282,P00593,2,14994.00,5.00,28488.60
OI000000731,O00000282,P00022,4,50527.00,0.00,202108.00
OI000000732,O00000283,P00315,3,68842.00,0.00,206526.00
OI000000733,O00000283,P00889,4,77662.00,10.00,279583.20
OI000000734,O00000283,P00071,2,12136.00,20.00,19417.60
OI000000735,O00000284,P00709,3,28406.00,0.00,85218.00
OI000000736,O00000285,P01170,4,4448.00,0.00,17792.00
OI000000737,O00000285,P00942,4,68816.00,0.00,275264.00
OI000000738,O00000285,P00785,3,741.00,15.00,1889.55
OI000000739,O00000286,P01055,3,4237.00,5.00,12075.45
OI000000740,O00000286,P00282,2,995.00,20.00,1592.00
OI000000741,O00000286,P00416,1,454.00,0.00,454.00
OI000000742,O00000286,P00330,2,57359.00,20.00,91774.40
OI000000743,O00000287,P00876,4,2474.00,5.00,9401.20
OI000000744,O00000287,P00030,5,23744.00,0.00,118720.00
OI000000745,O00000287,P00864,4,3826.00,10.00,13773.60
OI000000746,O00000288,P00417,3,5873.00,20.00,14095.20
OI000000747,O00000288,P00301,4,54478.00,5.00,207016.40
OI000000748,O00000288,P00781,2,18619.00,20.00,29790.40
OI000000749,O00000288,P00192,1,54630.00,20.00,43704.00
OI000000750,O00000289,P00899,1,1029.00,20.00,823.20
OI000000751,O00000289,P01065,4,4475.00,0.00,17900.00
OI000000752,O00000289,P00791,1,10265.00,10.00,9238.50
OI000000753,O00000289,P01115,4,30184.00,10.00,108662.40
OI000000754,O00000290,P00237,2,70868.00,15.00,120475.60
OI000000755,O00000290,P00927,2,7597.00,5.00,14434.30
OI000000756,O00000290,P00791,2,10265.00,0.00,20530.00
OI000000757,O00000290,P01142,2,77594.00,0.00,155188.00
OI000000758,O00000291,P00852,5,4693.00,0.00,23465.00
OI000000759,O00000292,P00814,5,2809.00,0.00,14045.00
OI000000760,O00000292,P00056,3,5613.00,5.00,15997.05
OI000000761,O00000292,P00767,4,28090.00,20.00,89888.00
OI000000762,O00000292,P00838,1,41747.00,10.00,37572.30
OI000000763,O00000293,P00492,1,2872.00,0.00,2872.00
OI000000764,O00000293,P00411,2,64070.00,15.00,108919.00
OI000000765,O00000293,P00929,2,30928.00,10.00,55670.40
OI000000766,O00000294,P00735,5,4558.00,10.00,20511.00
OI000000767,O00000294,P01149,2,46858.00,5.00,89030.20
OI000000768,O00000294,P00556,4,1896.00,0.00,7584.00
OI000000769,O00000294,P00604,2,4725.00,15.00,8032.50
OI000000770,O00000295,P00613,2,1569.00,20.00,2510.40
OI000000771,O00000296,P00692,1,1223.00,5.00,1236.85
OI000000772,O00000296,P00800,1,3914.00,20.00,3131.20
OI000000773,O00000296,P01055,4,4237.00,0.00,16948.00
OI000000774,O00000297,P00947,5,16613.00,0.00,83065.00
OI000000775,O00000297,P00953,4,1790.00,15.00,6086.00
OI000000776,O00000297,P00590,3,2296.00,15.00,5854.80
OI000000777,O00000298,P01131,1,1092.00,0.00,1092.00
OI000000778,O00000299,P00796,4,4041.00,20.00,12931.20
OI000000779,O00000300,P00170,2,52885.00,0.00,105770.00
OI000000780,O00000300,P00144,5,46400.00,15.00,197200.00
OI000000781,O00000300,P00286,5,608.00,20.00,2432.00
OI000000782,O00000301,P00897,3,44065.00,0.00,132195.00
OI000000783,O00000301,P01025,4,22703.00,5.00,86271.40
OI000000784,O00000301,P01158,5,39811.00,10.00,179149.50
OI000000785,O00000302,P00092,3,53244.00,10.00,143758.80
OI000000786,O00000303,P00848,2,39525.00,0.00,79050.00
OI000000787,O00000304,P00157,1,3053.00,15.00,2595.05
OI000000788,O00000304,P00364,4,2849.00,20.00,9116.80
OI000000789,O00000304,P00876,4,2474.00,20.00,7916.80
OI000000790,O00000305,P00607,3,1748.00,20.00,4195.20
OI000000791,O00000305,P00560,3,2686.00,20.00,6446.40
OI000000792,O00000306,P00003,5,884.00,10.00,3978.00
OI000000793,O00000306,P00794,3,53584.00,10.00,144676.80
OI000000794,O00000306,P01021,4,7191.00,10.00,25887.60
OI000000795,O00000306,P00677,2,1045.00,0.00,2090.00
OI000000796,O00000307,P00722,2,3460.00,0.00,6920.00
OI000000797,O00000308,P00818,2,41966.00,10.00,75538.80
OI000000798,O00000309,P00122,4,71846.00,0.00,287384.00
OI000000799,O00000309,P01013,1,61687.00,10.00,55518.30
OI000000800,O00000309,P00894,4,44431.00,0.00,177724.00
OI000000801,O00000310,P00872,2,70620.00,0.00,141240.00
OI000000802,O00000311,P01005,two,44294.00,0.00,132882.00
OI000000803,O00000311,P00241,2,36183.00,5.00,68747.70
OI000000804,O00000312,P00957,4,1018.00,0.00,4072.00
OI000000805,O00000313,P00549,5,1286.00,5.00,6108.50
OI000000806,O00000313,P00061,5,48395.00,0.00,241975.00
OI000000807,O00000313,P00891,2,1022.00,0.00,2044.00
OI000000808,O00000314,P00196,4,3013.00,20.00,9641.60
OI000000809,O00000315,P01006,5,4766.00,0.00,23830.00
OI000000810,O00000315,P00594,2,4674.00,0.00,9348.00
OI000000811,O00000316,P00700,4,4459.00,0.00,17836.00
OI000000812,O00000316,P00395,2,4495.00,0.00,8990.00
OI000000813,O00000317,P00959,3,3332.00,0.00,9996.00
OI000000814,O00000317,P00624,5,2810.00,15.00,11942.50
OI000000815,O00000317,P00706,4,32218.00,10.00,115984.80
OI000000816,O00000317,P00385,5,48629.00,5.00,230987.75
OI000000817,O00000318,P00239,3,45934.00,0.00,137802.00
OI000000818,O00000319,P00505,5,430.00,10.00,1935.00
OI000000819,O00000320,P00713,3,4905.00,0.00,14715.00
OI000000820,O00000320,P00032,2,45413.00,0.00,90826.00
OI000000821,O00000321,P01064,1,56852.00,20.00,45481.60
OI000000822,O00000322,P00448,2,40209.00,5.00,76397.10
OI000000823,O00000322,P00085,3,3898.00,5.00,11109.30
OI000000824,O00000322,P00589,3,66730.00,0.00,200190.00
OI000000825,O00000323,P00645,5,1873.00,0.00,9365.00
OI000000826,O00000323,P00876,4,2474.00,0.00,9896.00
OI000000827,O00000324,P00505,1,430.00,0.00,430.00
OI000000828,O00000324,P00682,5,25804.00,20.00,103216.00
OI000000829,O00000324,P00535,4,77446.00,10.00,278805.60
OI000000830,O00000325,P00420,5,13256.00,10.00,59652.00
OI000000831,O00000325,P00978,4,61169.00,5.00,232442.20
OI000000832,O00000325,P00198,5,40045.00,0.00,200225.00
OI000000833,O00000326,P00058,4,68345.00,15.00,232373.00
OI000000834,O00000326,P00095,2,2623.00,5.00,4983.70
OI000000835,O00000326,P00629,1,4571.00,10.00,4113.90
OI000000836,O00000326,P00656,4,3510.00,0.00,14040.00
OI000000837,O00000327,P00379,3,74832.00,10.00,202046.40
OI000000838,O00000327,P00135,2,FREE,15.00,5270.00
